slug,nome,city_name,indirizzo,lat,lng,website,email,phone,id
"hydria-guest-house-art-gallery-acquaviva-delle-fonti","HYDRIA GUEST HOUSE ART GALLERY","Acquaviva delle Fonti","Via Pozzo Contella, 9, 70021 Acquaviva delle Fonti BA","40.897955","16.840117","https://www.booking.com/Share-4CjF0e","","393 907 6344","0ce0530a-b09f-4e30-bde4-ccee1c748815"
"il-rifugio-di-vaaz-acquaviva-delle-fonti","Il rifugio di Vaaz","Acquaviva delle Fonti","Via Francesco Paolo Dalfino, 36, 70010 Sammichele di Bari BA","40.888797","16.948278","http://ilrifugiodivaaz.it/","","339 641 6175","dfdbaa48-3b9d-42ee-81c5-14a8ad6b0a65"
"interno-4-maselli-acquaviva-delle-fonti","Interno 4 - Maselli","Acquaviva delle Fonti","Via Sebastiano di Chio, 12, 70021 Acquaviva delle Fonti BA","40.895782","16.844763","","","","cd884227-fd21-4c58-9e4e-df37a0e2527f"
"italians-b-b-luxury-suite-acquaviva-delle-fonti","Italians B&B Luxury Suite","Acquaviva delle Fonti","Via Arco Tampoia, 9, 70021 Acquaviva delle Fonti BA","40.895836","16.841709","https://timothylovestotravel.com/italians-b-amp-b-luxury-suite-italy","","333 766 8592","2f55f546-d75d-4bbb-be6c-2a7c649310e5"
"miro-b-b-acquaviva-delle-fonti","Mirò B&B","Acquaviva delle Fonti","Via Martiri delle Foibe, 1, 70021 Acquaviva delle Fonti BA","40.895781","16.837977","","","339 258 9120","19d2e176-c2ae-423b-b53c-efe1aa4157e4"
"nel-vicoletto-acquaviva-delle-fonti","Nel Vicoletto","Acquaviva delle Fonti","Via Ugo Foscolo, 1, 70020 Cassano delle Murge BA","40.888357","16.771749","https://nelvicolettobb.it/","","342 048 3280","bbcd934d-af6b-4b7a-b43b-e4c02141b6f2"
"palace-b-b-acquaviva-delle-fonti","Palace B&B","Acquaviva delle Fonti","Via Roma, 7, 70021 Acquaviva delle Fonti BA","40.895859","16.842496","https://palace-bb.alberghiinitalia.top/","","333 217 6781","3c6d6655-8101-4d9b-b8c4-6258da6daf29"
"pumo-home-apulian-luxury-rooms-acquaviva-delle-fonti","Pumo Home - Apulian Luxury Rooms","Acquaviva delle Fonti","Via Francesco Cirillo, 20, 70021 Acquaviva delle Fonti BA","40.893963","16.845286","","","320 805 4862","5d309400-f9e0-48e3-a104-c24738ec2d69"
"supriani-luxury-bed-breakfast-acquaviva-delle-fonti","Supriani Luxury Bed & Breakfast","Acquaviva delle Fonti","Via Francesco, Via Supriani, 42, 70021 Acquaviva delle Fonti BA","40.897912","16.840794","","","334 176 5836","e5116a06-c3b5-4956-b85b-5f23d1c5e22f"
"tenuta-gentile-resort-spa-acquaviva-delle-fonti","Tenuta Gentile Resort & Spa","Acquaviva delle Fonti","Via S. Antonio Abate, 2, 70020 Cassano delle Murge BA","40.884252","16.769586","https://tenutagentile.com/","","080 523 8404","83f596a7-fc83-4b8d-b7f9-267ff9abc771"
"affittacamere-villa-santa-lucia-acquaviva-picena","AFFITTACAMERE VILLA SANTA LUCIA","Acquaviva Picena","Via Santa Lucia, 6, 63074 San Benedetto del Tronto AP","42.941484","13.879332","https://beb.it/santaluciasbt","","347 392 9113","4233d16f-f568-44d4-8927-8bcfa68a5440"
"agriturismo-aqua-viva-acquaviva-picena","Agriturismo Aqua Viva","Acquaviva Picena","Via Santa Caterina, 8, 63075 Acquaviva Picena AP","42.943157","13.799077","http://www.agriturismoaquaviva.net/","","0735 765251","0f8a513a-9cc7-4aa9-a864-cc1dd8445d16"
"b-b-il-giardino-mediterraneo-acquaviva-picena","B&B Il Giardino Mediterraneo","Acquaviva Picena","Via Carlo Alberto Dalla Chiesa, 58, 63075 Acquaviva Picena AP","42.941345","13.832489","https://www.bbilgiardinomediterraneo.com/","","345 600 0910","b439235e-cb11-4b82-985c-a075fb4aef3c"
"b-b-la-fontanella-acquaviva-picena","B&B La Fontanella","Acquaviva Picena","Via Santa Lucia, 16, 63074 San Benedetto del Tronto AP","42.94082","13.878943","https://www.bblafontanella.it/","","376 263 2014","598fabf2-2ef1-4360-9b2c-7eed2f0796e6"
"b-b-verdemare-acquaviva-picena","B&B Verdemare","Acquaviva Picena","Contrada Casarica, 29, 63075 Acquaviva Picena AP","42.926351","13.806922","https://www.bb-verdemare.com/","","349 210 6463","8b852e53-d9fa-4626-8a80-7e2f28739c27"
"bed-breakfast-geco-acquaviva-picena","Bed & breakfast geco","Acquaviva Picena","Contrada Cabiano, 32, 63038 Ripatransone AP","42.977215","13.781298","https://www.bebgeco.com/","","333 159 0423","9bcd3a0f-d4b6-4200-aca1-7aa9dcba0b49"
"colle-serrano-relais-resort-acquaviva-picena","Colle Serrano Relais Resort","Acquaviva Picena","Contrada Colle di Guardia, 63065 Ripatransone AP","42.972651","13.789071","https://colleserrano.com/","","0735 270760","01355036-2ff5-49a0-8400-3aa5c2d2cd02"
"country-hotel-resort-i-calanchi-acquaviva-picena","Country Hotel & Resort I Calanchi","Acquaviva Picena","Contrada Verrame, 1, 63035 Ripatransone AP","42.964292","13.779893","https://www.i-calanchi.com/","","0735 90244","a111370a-721b-41ac-bcc8-bf7cd4724ff9"
"country-house-una-acquaviva-picena","Country house Una","Acquaviva Picena","Contrada Sant'Andrea, 66, 63064 Cupra Marittima AP","42.995499","13.827475","http://www.countryhouseuna.com/","","348 256 5103","7efa27db-99d8-4b8d-9284-6e5e05cf7376"
"hotel-la-palazzina-acquaviva-picena","Hotel La Palazzina","Acquaviva Picena","Via Premuda, 7, 63074 San Benedetto del Tronto AP","42.948985","13.885402","https://www.palazzinahotel.it/","","0735 85643","302b027e-b6e4-42fe-abde-c8192e71ae59"
"hotel-oviv-la-dimora-del-borgo-acquaviva-picena","Hotel Oviv • La dimora del Borgo","Acquaviva Picena","Via Marziale, 43, 63075 Acquaviva Picena AP","42.944942","13.814038","https://www.hoteloviv.it/","","349 852 3329","f924bcbe-ed1b-4041-bc18-d2a6b6509421"
"hotel-san-giacomo-acquaviva-picena","Hotel San Giacomo","Acquaviva Picena","Via Giacomo Leopardi, 4, 63076 Monteprandone AP","42.92048","13.835694","http://www.hotel-sangiacomo.it/","","0735 62545","62173dd3-4447-4da4-a5a1-569fe55981c7"
"la-panoramica-country-house-acquaviva-picena","La Panoramica Country House","Acquaviva Picena","Via Panoramica, 20, 63074 San Benedetto del Tronto AP","42.938817","13.869508","http://www.la-panoramica.it/","","0735 83119","7185b0a6-e0d9-4066-8cc9-4d063de989b7"
"pensione-vagnozzi-nazario-acquaviva-picena","Pensione Vagnozzi Nazario","Acquaviva Picena","Via Cilea, 113, 63066 Grottammare AP","42.987456","13.864916","http://www.pensionevagnozzi.com/","","0735 632334","ba12b1e5-7b5d-4c2a-9b02-bbdc7b180e70"
"relais-concorde-acquaviva-picena","Relais Concorde","Acquaviva Picena","Via Parini, n. 34, 63066 Grottammare AP","42.964035","13.877345","https://www.relaisconcorde.it/","","0735 581354","739f6bc4-3557-41f2-b375-745dc249f2f2"
"residence-borgo-da-mare-acquaviva-picena","Residence Borgo da Mare","Acquaviva Picena","Via Allegretti, 13, 63030 Monteprandone AP","42.920731","13.834193","http://www.borgodamare.it/","","0735 62717","064ff25b-e60a-4e22-9eb1-66ddf6bdb516"
"residence-club-hotel-le-terrazze-acquaviva-picena","Residence Club Hotel Le Terrazze","Acquaviva Picena","Lungomare Alcide de Gasperi, 70, 63066 Grottammare AP","42.981341","13.873827","http://www.residencehotelleterrazze.it","","0735 735308","720a70fc-ff3a-40f6-bd9a-306b06b9d38a"
"tenute-il-crinale-agriturismo-e-ristorante-acquaviva-picena","Tenute Il Crinale Agriturismo e Ristorante","Acquaviva Picena","Via Ferretti, 31, 63081 Castorano AP","42.903314","13.757238","http://www.ilcrinale.it/","","0736 890719","a66fd2f8-ad26-4ecc-95a6-f128c520bdff"
"villa-angela-acquaviva-picena","Villa Angela","Acquaviva Picena","Via Santa Lucia, 40, 63074 San Benedetto del Tronto AP","42.938491","13.878074","https://villaangela.tripcombined.com/","","366 713 6313","f078b3a4-3733-4a7a-910c-862332ac655a"
"villa-francesca-luxury-acquaviva-picena","Villa Francesca Luxury","Acquaviva Picena","Via Ischia, 19, 63066 Grottammare AP","42.976691","13.870897","","","338 430 1033","5aacee4b-b6da-4ed3-841c-d6039b319620"
"agriturismo-casalicchio-acquaviva-platani","Agriturismo Casalicchio","Acquaviva Platani","Contrada Casalicchio, 92022 Cammarata AG","37.618987","13.731146","https://www.agriturismocasalicchio.it/","","333 485 3658","ef7866e7-b21b-40b7-9031-7a077d665826"
"agriturismo-monticelli-acquaviva-platani","Agriturismo Monticelli","Acquaviva Platani","Contrada Monticelli, 93014 Mussomeli CL","37.580215","13.723999","http://www.agriturismomonticelli.it/","","0934 963082","6e106279-6068-4706-9cc1-2b060bc4ed98"
"archi-di-san-giacomo-acquaviva-platani","Archi di San Giacomo","Acquaviva Platani","Via San Giacomo, 3, 92022 Cammarata AG","37.637033","13.643121","https://www.facebook.com/Gli-Archi-di-San-Giacomo-105797285495255","","328 734 6041","2a706d4a-c63c-45ac-b063-9c78e4e91332"
"b-b-acquaviva-acquaviva-platani","B&B Acquaviva","Acquaviva Platani","Via Umberto I, n137, 93010 Acquaviva Platani CL","37.572391","13.702415","https://timothylovestotravel.com/room-amp-breakfast-acquaviva-italy","","349 682 8832","c2c5ebe4-6d80-4688-979c-358531cc8a18"
"b-b-la-terrazza-degli-scrittori-acquaviva-platani","B&B La Terrazza degli Scrittori","Acquaviva Platani","Contrada Bovo, 92020 Racalmuto AG","37.391557","13.715811","https://laterrazzadegliscrittori.it/","","379 201 5961","76560788-1a53-4c99-848c-1a660f5c996b"
"b-b-troisi-acquaviva-platani","B&B Troisi","Acquaviva Platani","Contrada Casalvecchio, snc, 92020 Racalmuto AG","37.40429","13.745838","http://bebtroisi.com/","","338 957 1182","dabc4fd7-28e6-4f02-bbca-c2d58dd01a8b"
"bed-and-breakfast-agrumi-in-terrazza-acquaviva-platani","Bed and breakfast Agrumi in terrazza","Acquaviva Platani","Via Rosario Livatino, 19, 92021 Aragona AG","37.394597","13.621186","http://agrumi-in-terrazza.com.es//","","331 240 1376","35d58ff8-de5d-43c1-89e8-cbc0d7f136c6"
"bed-and-breakfast-arcobaleno-acquaviva-platani","Bed and Breakfast Arcobaleno","Acquaviva Platani","c.da santa cecilia, 92025 Casteltermini AG","37.54296","13.675606","https://bbarcobaleno.altervista.org/bb-arcobaleno/","","339 709 0149","c7f2c646-c38b-49c5-afe1-0567aca28cd1"
"bio-resort-fontes-episcopi-acquaviva-platani","Bio Resort Fontes Episcopi","Acquaviva Platani","Contrada Fontes Episcopi, 92021 Aragona AG","37.385375","13.618702","http://www.fontesepiscopi.it/","","0922 36664","3c69a000-756b-4578-b2b0-4eba46fe7be9"
"casa-paradiso-ospitalita-diffusa-acquaviva-platani","Casa Paradiso - Ospitalità Diffusa","Acquaviva Platani","Via Carracchia di Sopra, 24, 90030 Castronovo di Sicilia PA","37.676913","13.603022","http://casaparadiso.cloud/","","377 098 5550","19e00bcd-2b3f-4f4f-8c05-17963917c481"
"casale-margherita-acquaviva-platani","Casale Margherita","Acquaviva Platani","Contrada Malandrino, 92022 Cammarata AG","37.605972","13.683338","https://www.casalemargherita.eu/","","0922 906188","c98d1cf8-b2f6-4eff-b3f0-4c5d20c169bf"
"halykos-s-r-l-acquaviva-platani","Halykos S.R.L.","Acquaviva Platani","Via Bonfiglio, 20, 92022 Cammarata AG","37.629549","13.634905","http://www.hotelhalykos.com/","","0922 904296","15e5a4a2-9c40-41ac-afd6-080044e08e5b"
"luna-d-arte-acquaviva-platani","Luna d'Arte","Acquaviva Platani","Via Corsica, 9, 93014 Mussomeli CL","37.584159","13.747954","","","328 874 1139","543c6e5f-cff0-461f-ae03-047638f5aa2f"
"manfredomus-acquaviva-platani","Manfredomus","Acquaviva Platani","Viale del Castello, Snc, 93014 Mussomeli CL","37.580048","13.770572","http://www.manfredomus.it/","","366 127 0826","3b665bbf-d28f-40a7-bd6f-7a35d23f282d"
"musmelia-rooms-acquaviva-platani","Musmelia Rooms","Acquaviva Platani","Piazza Umberto 1°, 26, 93014 Mussomeli CL","37.579446","13.752167","http://www.bbmusmelia.it/","","351 892 5355","20ec1813-a09f-47f2-944e-6815f5330b5f"
"regalpetra-hotel-acquaviva-platani","Regalpetra Hotel","Acquaviva Platani","Via Garibaldi, 208, 92020 Racalmuto AG","37.407972","13.733125","https://www.regalpetrahotel.it/","","334 352 8103","ba64dc92-c52c-43d0-a4be-e24a5f61ff27"
"sorge-palace-room-and-breakfast-acquaviva-platani","Sorge Palace Room and Breakfast","Acquaviva Platani","Via Andrea Chiaramonte, 20, 93014 Mussomeli CL","37.578993","13.752526","http://www.sorgepalace.it/","","366 671 2300","57fc49df-f89a-4e3f-b136-4d0006d455db"
"susafa-a-member-of-small-luxury-hotels-of-the-wo-acquaviva-platani","Susafa | A Member of Small Luxury Hotels of the World","Acquaviva Platani","Contrada Susafa, 90028 Polizzi Generosa PA","37.721899","13.934342","https://www.susafa.com/","","338 960 8713","d8d7ee3f-dc0f-410d-9f14-60bee2a69227"
"tenuta-lanza-il-mulino-acquaviva-platani","Tenuta Lanza Il Mulino","Acquaviva Platani","Contrada Mulino, 93010 Acquaviva Platani CL","37.580009","13.671845","http://agriturismosicilianoilmulino.it/","","377 319 6176","9ae93fd6-beef-4fcc-b776-4c88942dea54"
"viola-bed-breakfast-acquaviva-platani","Viola Bed & Breakfast","Acquaviva Platani","Via Boccaccio, 7, 93014 Mussomeli CL","37.581147","13.751862","http://www.viola-bedandbreakfast-sicily.com/","","0934 992363","072d68d8-8cc9-44e4-bbe8-3de548747eac"
"agriturismo-antico-frantoio-salmeri-acquedolci","Agriturismo Antico Frantoio Salmeri","Acquedolci","Contrada Nicetta, Snc, 98070 Acquedolci ME","38.044097","14.572566","https://agriturismo-villa-nicetta-di-salmeri-salvatore.hotelperiviaggi.top/","","349 536 4649","c1f5a28d-3704-43ec-87df-b884b75c9f4e"
"agriturismo-la-valle-degli-ulivi-nebrodi-acquedolci","Agriturismo La Valle degli Ulivi | Nebrodi","Acquedolci","SS 113 Settentrionale Sicula, 98070 Acquedolci ME","38.048997","14.544856","https://lavalledegliuliviagriturismo.com/","","320 261 6118","86f75fb4-bf78-4d25-949d-42e76abdd9c8"
"agriturismo-villa-ortoleva-acquedolci","Agriturismo Villa Ortoleva","Acquedolci","Contrada oliveto, 98070 Acquedolci ME","38.061878","14.604532","","","","edef9ec9-8827-4168-b2a2-b6c5c8519e78"
"assabinirica-acquedolci","Assabinirica","Acquedolci","Contrada oliveto, 98070 Acquedolci ME","38.057151","14.602335","","","380 864 5847","5b79b297-d6cc-47a8-99d4-30b51c14f2c6"
"b-b-il-girasole-acquedolci","B&B Il Girasole","Acquedolci","Contrada Tavola Grande, 90, 98071 Capo d'Orlando ME","38.130924","14.716703","http://www.ilgirasolecapodorlando.com/","","0941 957480","05454ec9-c375-49ce-bcf7-f7507363c664"
"b-b-serena-acquedolci","B&B Serena","Acquedolci","Via Sardini, 2, 98071 Longi ME","38.028993","14.750635","http://www.bbserena.eu/","","320 484 8617","7b2454d4-8ef2-4591-8357-e4c9ed70e7c0"
"beb-nonna-sicilia-acquedolci","BeB Nonna Sicilia","Acquedolci","Via Beato Felice, 98070 Rocca di Capri Leone ME","38.109009","14.710082","https://beb-nonna-sicilia.vederelitalia.top/","","320 753 8691","f7716862-005c-432f-a3c7-562ce9b28ac5"
"bed-breakfast-a-due-passi-dal-mare-acquedolci","Bed & Breakfast ""A due Passi dal Mare""","Acquedolci","Via Trazzera Marina, 105, 98071 Capo d'Orlando ME","38.151722","14.734757","http://www.aduepassidalmare.net/","","","c71ae7f6-ac8e-4e4b-a3eb-53641d9638dd"
"bed-and-breakfast-bellavista-acquedolci","Bed and Breakfast Bellavista","Acquedolci","Contrada Vina, 14, 98071 Capo d'Orlando ME","38.137689","14.723851","http://www.bellavistabb.net/","","352 082 3724","f89676ec-1095-4e07-ad34-f9612f435942"
"capo-nettuno-hotel-acquedolci","Capo Nettuno Hotel","Acquedolci","Via Trazzera Marina, 352, 98071 Capo d'Orlando ME","38.137184","14.718668","http://www.caponettuno.it/","","0941 901822","4c1ce91e-5cd1-4047-8442-9197c15fb9ba"
"casa-giada-acquedolci","Casa Giada","Acquedolci","Via Alessandro Manzoni, 20, 98070 Torrenova ME","38.0887","14.664156","http://www.casagiada.it/","","393 248 6510","c4b07718-1e85-44d0-989a-6cd66c16e259"
"hotel-bed-and-breakfast-il-geranio-acquedolci","Hotel Bed and Breakfast ""Il Geranio""","Acquedolci","Contrada S. Marina, 98070 Acquedolci ME","38.05911","14.588502","","","339 222 3813","3bddeeb4-3413-4654-9c02-d81959621531"
"il-fiore-bianco-acquedolci","Il Fiore Bianco","Acquedolci","Contrada S. Martino, 46, 98071 Capo d'Orlando ME","38.155325","14.749797","http://ilfiorebianco.it/","","376 117 1317","59b8c5f7-3a36-464f-97b6-2d411d5c7ec9"
"la-collina-b-b-acquedolci","La Collina B&B","Acquedolci","Contrada Certari Catutè, 85f, 98071 Capo d'Orlando ME","38.150507","14.752816","http://www.lacollinabb.it/","","0941 914162","b24a924c-a49b-49bd-9dfe-6f32453e077f"
"le-tre-stelle-marine-acquedolci","Le Tre Stelle Marine","Acquedolci","Via Ricca Salerno, 57, 98070 Acquedolci ME","38.055806","14.584874","https://www.hotelscheck-in.com/letrestellemarinemessina/it/","","0941 727722","42417ae3-5a6f-49e2-a09a-2ff8e993a3cc"
"palazzo-fortunato-s-r-l-acquedolci","Palazzo Fortunato S.R.L.","Acquedolci","Via Peschiera, 16, 98076 Sant'Agata di Militello ME","38.069354","14.63238","http://www.hotelpalazzofortunato.com/","","0941 721418","2f124001-530c-42bf-b5e0-7f5484ce53a8"
"syfar-palace-hotel-acquedolci","Syfar Palace Hotel","Acquedolci","Contrada Buffone, 98070 Acquedolci ME","38.060459","14.596936","","","352 000 6598","d415a429-a5fb-4423-b7a0-f0b729308ffa"
"thea-b-b-acquedolci","Thea B&B","Acquedolci","Via Cirino Scaglione, 7, 98070 Acquedolci ME","38.056046","14.587291","http://www.bbthea.it/","","328 831 2835","58e924ac-2c3c-487d-b9fa-9155e99265e7"
"villa-dei-principi-acquedolci","Villa dei Principi","Acquedolci","Vicolo II Via Rosmarino, 98070 Torrenova ME","38.089556","14.668471","http://www.villadeiprincipi.it/","","377 093 0033","61c90309-195b-4270-9df5-482312a642b5"
"villa-mancuso-de-gaetani-spa-acquedolci","Villa Mancuso De Gaetani & SPA","Acquedolci","Via Trazzera Marina, 685, 98071 Capo d'Orlando ME","38.132264","14.714107","http://www.villamancusodegaetani.it/","","0941 901899","f02ebfad-0985-4285-a056-ce5e89fccf7b"
"b-b-borgo-inferiore-24-acqui-terme","B&B Borgo Inferiore 24","Acqui Terme","Borgo Inferiore Lussito, 24, 15011 Acqui Terme AL","44.658174","8.473962","http://www.borgoinferiore24.it/","","347 574 3755","9d4ff7eb-2f3c-4c09-984a-9acfe0db0037"
"b-b-cascina-galla-acqui-terme","B&B Cascina Galla","Acqui Terme","Str. S. Bernardo, 8, 15076 Ovada AL","44.641452","8.624715","http://www.cascinagalla.it/","","389 185 2119","d9adef8e-500e-4496-8c1a-746345178721"
"b-b-cascina-luvot-acqui-terme","B&B Cascina Luvot","Acqui Terme","Località Bano, 14, 15010 Melazzo AL","44.650484","8.438181","https://cascinaluvot.wixsite.com/cascinaluvot","","349 746 1531","fd52907b-9e41-46c5-bd80-2b9f7ac3a615"
"b-b-dei-cappuccini-acqui-terme","B&B Dei Cappuccini","Acqui Terme","Via Ferdinando Magellano, 10, 15011 Acqui Terme AL","44.675612","8.475459","http://www.deicappuccini.it/","","0144 56765","77f2a7c1-d53c-4ca5-b07b-0abb4fdcd25c"
"b-b-la-lacia-acqui-terme","B&B La Lacia","Acqui Terme","Regione Lacia, 7, 15011 Acqui Terme AL","44.656259","8.472125","http://www.lalacia.it/?lang=en","","347 964 6059","4d4206bb-6510-465e-8425-44885b4ef380"
"b-b-maggiora-131-acqui-terme","B&B Maggiora 131","Acqui Terme","Strada della Maggiora, 131, 15011 Acqui Terme AL","44.69808","8.49423","https://www.bbmaggiora131.it/","","339 878 9566","bacf1931-7612-49ed-8ab6-21b29791fbd7"
"b-b-molino-di-lancin-acqui-terme","B&B Molino di Lancin","Acqui Terme","Località Gallareto, 8, 15018 Spigno Monferrato AL","44.525745","8.3463","https://beb.it/molinodilancin/en/","","0144 91141","08413116-87b8-41d1-8bdf-ea7fc432d5d2"
"b-b-villa-curte-nicia-acqui-terme","B&B Villa Curte Nicia","Acqui Terme","Strada Vecchia d'Asti, 96, 14049 Nizza Monferrato AT","44.772072","8.333755","http://www.villacurtenicia.com/","","0141 702874","b9cd9c6a-f4f7-4c1a-9556-c25e9f1c8f28"
"bed-breakfast-casa-bolla-acqui-terme","Bed & Breakfast Casa Bolla","Acqui Terme","Str. Moirano, 11, 15011 Acqui Terme AL","44.680804","8.4665","http://www.casabolla.it/","","379 257 1021","10333279-9b8c-4a14-b723-81e7b4424375"
"habilita-villa-igea-residence-artemisia-acqui-terme","Habilita Villa Igea Residence Artemisia","Acqui Terme","Regione Valloria, 1, 15011 Acqui Terme AL","44.682263","8.46692","https://habilita.it/acqui-terme-residence-artemisia/","","0144 310801","226728c4-3dfb-42e4-a1a7-e6f487ce0d29"
"hotel-acqui-acqui-terme","Hotel Acqui","Acqui Terme","Corso Bagni, 46, 15011 Acqui Terme AL","44.672071","8.468177","http://www.hotelacqui.it/","","0144 322693","ce937f8d-367d-4290-809a-e9a85531b46f"
