outreach_priority,city_name,nome,phone,website,indirizzo,google_maps_url,hotelsdrop_url,slug,seo_indexable
high,Accumoli,Hotel Ristorante Il Castagneto,0746 825722,http://www.hotelilcastagneto.com/,"V. del Castagneto, 35, 02012 Amatrice RI",https://maps.google.com/?cid=2400083036587459103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-ristorante-il-castagneto-accumoli,hotel-ristorante-il-castagneto-accumoli,true
high,Acerenza,Antica Dimora del Drengot,331 907 6769,https://staytrip.eu/antica-dimora-del-drengot-acerenza/,"Via Boreale, 5, 85011 Acerenza PZ",https://maps.google.com/?cid=3802748124969002785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/antica-dimora-del-drengot-acerenza,antica-dimora-del-drengot-acerenza,true
high,Acerenza,Bed & Breakfastl Palatium,342 559 3071,https://www.palatiumsg.it/,"Via Roma, 3, 85026 Palazzo San Gervasio PZ",https://maps.google.com/?cid=2090799687153037875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-breakfastl-palatium-acerenza,bed-breakfastl-palatium-acerenza,true
high,Acerenza,Casa Normanna,349 316 0305,https://www.booking.com/hotel/it/casa-normanna-acerenza.it.html?label=gen173nr-1DCAsocUIWY2FzYS1ub3JtYW5uYS1hY2VyZW56YUgUWARocYgBAZgBFLgBGMgBDNgBA-gBAfgBA4gCAagCBLgC2OCE6AXAAgE;sid=9de98d5e7a07df71bb5daec0b8872189;dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,"Via N. Sole, 9, 85011 Acerenza PZ",https://maps.google.com/?cid=5782199026744492781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-normanna-acerenza,casa-normanna-acerenza,true
high,Acerenza,Hotel Tulbia,340 145 2259,"https://www.booking.com/hotel/it/la-pergolina.it.html?aid=378671&label=tolve-MXqkwyI7sxNthvwXBVxctwS477291303269:pl:ta:p1:p2:ac:ap:neg:fi:tikwd-1008194452797:lp9202870:li:dec:dm:ppccp=UmFuZG9tSVYkc2RlIyh9YcLgEXIAJSu2VP3A6bqMiZI&sid=b72ffa0b104d159957d07a0c51b33130&all_sr_blocks=334543102_419777728_2_1_0&checkin=2025-09-27&checkout=2025-09-28&dest_id=-130873&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=334543102_419777728_2_1_0&hpos=1&matching_block_id=334543102_419777728_2_1_0&no_rooms=1&req_adults=2&req_children=0&room1=A,A&sb_price_type=total&sr_order=popularity&sr_pri_blocks=334543102_419777728_2_1_0__9000&srepoch=1759042136&srpvid=15c5349190480499&type=total&ucfs=1&","Via S. Maria, 18 c, Via S. Maria, 18/C, 85017 Tolve PZ",https://maps.google.com/?cid=4703149931717093613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-tulbia-acerenza,hotel-tulbia-acerenza,true
high,Acerenza,Hotel Villa del Sorriso,0972 374231,https://www.hoteldelsorriso.com/,"Via Appia, 135, 85029 Venosa PZ",https://maps.google.com/?cid=8189030084931181920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-villa-del-sorriso-acerenza,hotel-villa-del-sorriso-acerenza,true
high,Acerenza,LA ROSA DEL BARONE,392 884 9833,https://rosabarone.tripcombined.com/,"Via Vittorio Emanuele III, 29, 85010 Cancellara PZ",https://maps.google.com/?cid=15928616795077685556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-rosa-del-barone-acerenza,la-rosa-del-barone-acerenza,true
high,Acerenza,Locanda Di Eolo,329 074 4245,https://locanda-di-eolo.touritaliani.top/,"Localita' Rubavento, 85010 Vaglio Basilicata PZ",https://maps.google.com/?cid=8112373241608520050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/locanda-di-eolo-acerenza,locanda-di-eolo-acerenza,true
high,Acerenza,Park Hotel Centro Congressi,0971 472204,http://www.parkhotelpotenza.com/,"E847, 85100 Potenza PZ",https://maps.google.com/?cid=5728228757381779989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/park-hotel-centro-congressi-acerenza,park-hotel-centro-congressi-acerenza,true
high,Acerno,Agriturismo Il Rifugio,089 981546,https://www.facebook.com/AgriturismoIlRifugio,"Contrada Incassata, 10, 84096 Montecorvino Rovella SA",https://maps.google.com/?cid=13016726329259442522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-il-rifugio-acerno,agriturismo-il-rifugio-acerno,true
high,Acerno,Agriturismo La Magione Del Capitano Vincenza,089 802 2022,http://lamagionedelcapitanovincenza.com.es/,"Via Vittorio Emanuele II, 1, 84090 Pugliano SA",https://maps.google.com/?cid=10228270821087060742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-la-magione-del-capitano-vincenza-acerno,agriturismo-la-magione-del-capitano-vincenza-acerno,true
high,Acerno,Albergo Le Dodici Lune Di Alessandra E Paola Coralluzzo S.N.C.,089 867203,https://securestay.eu/albergo-le-dodici-lune-montecorvino-rovella,"Via Roma, 29, 84096 Montecorvino Rovella SA",https://maps.google.com/?cid=13941914765198930137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/albergo-le-dodici-lune-di-alessandra-e-paola-cor-acerno,albergo-le-dodici-lune-di-alessandra-e-paola-cor-acerno,true
high,Acerno,Annabella Bed and Breakfast,327 967 3194,https://www.annabellabeb.it/,"Via Pietro Giraldi, 84095 Giffoni Valle Piana SA",https://maps.google.com/?cid=10058745609097682000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/annabella-bed-and-breakfast-acerno,annabella-bed-and-breakfast-acerno,true
high,Acerno,B&B LE TERRAZZE,339 863 3148,https://recommendedbyali.com/le-terrazze-olevano-sul-tusciano-italy,"VIA ACHILLE VIANELLI, N° 13, 84062 Olevano sul Tusciano SA",https://maps.google.com/?cid=17752508734772163531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-le-terrazze-acerno,b-b-le-terrazze-acerno,true
high,Acerno,B&B Normanni 28,333 771 5386,http://campagna.com.es/,"Via Normanni, 28, 84022 Campagna SA",https://maps.google.com/?cid=5574212839654412962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-normanni-28-acerno,b-b-normanni-28-acerno,true
high,Acerno,B&B Ospiti a Corte,089 866472,https://go2stay.eu/bed-breakfast-ospiti-a-corte-giffoni-valle-piana/,"Via Corte, 10, 84095 Giffoni Valle Piana SA",https://maps.google.com/?cid=1901715645704920263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-ospiti-a-corte-acerno,b-b-ospiti-a-corte-acerno,true
high,Acerno,Lorenzo,320 274 4329,https://lorenzo.albergo.top/,"Via Mensa, 130, 84062 Monticelli SA",https://maps.google.com/?cid=4019241791888233069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/lorenzo-acerno,lorenzo-acerno,true
high,Acerno,Oasi Verde,338 104 3678,https://caffeit.cyou/oasi-verde-abqtne,"Via Serroni, 14/B, 84090 Giffoni Sei Casali SA",https://maps.google.com/?cid=12328610181698418365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/oasi-verde-acerno,oasi-verde-acerno,true
high,Acerno,Valle degli Alburni,329 690 9917,http://valledeglialburni.beb.it/,"Vi Salice, 661, 84026 Postiglione SA",https://maps.google.com/?cid=15536785454919471078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/valle-degli-alburni-acerno,valle-degli-alburni-acerno,true
high,Acerra,B&B Il Girasole,392 338 3064,https://www.facebook.com/profile.php?id=61552492110298,"Via Padre Pio, 7, 81024 Maddaloni CE",https://maps.google.com/?cid=16035697471999670184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-il-girasole-acerra,b-b-il-girasole-acerra,true
high,Acerra,Bed & Breakfast Angel's Paradise,081 886 1099,https://www.facebook.com/Angels-Paradise-BB-1003556729759093/,"SP464, 80030 Mariglianella NA",https://maps.google.com/?cid=17031436980342706215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-breakfast-angel-s-paradise-acerra,bed-breakfast-angel-s-paradise-acerra,true
high,Acerra,Charming GEA,334 697 5003,https://recommendedbyali.com/charming-gea-italy,"Via Coste, 41, 81027 San Felice a Cancello CE",https://maps.google.com/?cid=7140299577914475730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/charming-gea-acerra,charming-gea-acerra,true
high,Acerra,Hotel Buona Luna,081 803 5026,https://l.instagram.com/?u=http%3A%2F%2Fhotelbuonaluna.business.site%2F%3Ffbclid%3DIwAR0pA3u0so3NF1eqw8bRWBpdXSv2o5SrGB8ZVhplDKlRe3r-6YKSQg4XI-M&e=AT3Www-AsAWZW2DQWhK_4gm5fYnHtQzOEbwRnoKukAZe2aJsx_YJeW_Ow8zmr8jGFwI_fHrSvAKlKBYu9mLL5vbwfSUgThHFXc9byg,"vico Marisa bellisario, 4/6, 80038 Pomigliano d'Arco NA",https://maps.google.com/?cid=13913129129561815098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-buona-luna-acerra,hotel-buona-luna-acerra,true
high,Acerra,Infinity Suite,375 770 9552,https://instagram.com/infinitysuite?utm_medium=copy_link,"Via Spiniello, 101, 80011 Acerra NA",https://maps.google.com/?cid=4465022593208255909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/infinity-suite-acerra,infinity-suite-acerra,true
high,Acerra,La dolce sosta,375 823 4508,https://www.booking.com/Share-7pSCYH6,"Via Montegrappa, 30, 80011 Acerra NA",https://maps.google.com/?cid=649035932113316371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-dolce-sosta-acerra,la-dolce-sosta-acerra,true
high,Acerra,MAISON 464,371 790 9702,https://stayo.eu/maison-464-san-felice-a-cancello/,"Via Napoli, 464, 81027 San Felice a Cancello CE",https://maps.google.com/?cid=12773397853550820490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/maison-464-acerra,maison-464-acerra,true
high,Acerra,UTOPIA The Art of Bed & Breakfast,392 528 8957,https://www.booking.com/Share-XdGqBjL,"V. Europa, 17, 80034 Marigliano NA",https://maps.google.com/?cid=7148840283358133198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/utopia-the-art-of-bed-breakfast-acerra,utopia-the-art-of-bed-breakfast-acerra,true
high,Acerra,Victoria Hotel,081 329 6996,https://victoria-hotel.albergatore.top/,"Via Madonnelle, 55, 80030 Castello di Cisterna NA",https://maps.google.com/?cid=16320477963390261688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/victoria-hotel-acerra,victoria-hotel-acerra,true
high,Aci Bonaccorsi,A due passi da...,338 752 7772,http://www.aduepassida.it/,"Via Eugenio Montale, 35, 95025 Aci Sant'Antonio CT",https://maps.google.com/?cid=2868301922698094965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/a-due-passi-da-aci-bonaccorsi,a-due-passi-da-aci-bonaccorsi,true
high,Aci Bonaccorsi,B&B ALBA,349 500 4047,https://bebalbaholiday.it/,"Via Rosario Scuderi, 95029 Viagrande CT",https://maps.google.com/?cid=3827669295862809598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-alba-aci-bonaccorsi,b-b-alba-aci-bonaccorsi,true
high,Aci Bonaccorsi,B&B Antichi Ricordi,095 792 1979,https://timothylovestotravel.com/antichi-ricordi-aci-sant-39-antonio-italy,"Via Giovanni Pascoli, 13, 95025 Aci Sant'Antonio CT",https://maps.google.com/?cid=994630264512801805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-antichi-ricordi-aci-bonaccorsi,b-b-antichi-ricordi-aci-bonaccorsi,true
high,Aci Bonaccorsi,B&B Il Vulcano,339 408 0377,http://bb-il-vulcano.com.es/,"4, Via M.llo Alfredo Agosta, 95022 Aci Catena CT",https://maps.google.com/?cid=8388846604677383522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-il-vulcano-aci-bonaccorsi,b-b-il-vulcano-aci-bonaccorsi,true
high,Aci Bonaccorsi,B&B L'Agrifoglio dell'Etna,340 257 8491,https://lagrifogliodelletna.flazio.com/home,"Via Principi di Villafranca, n°22/a, 95039 Trecastagni CT",https://maps.google.com/?cid=7226096116940158681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-l-agrifoglio-dell-etna-aci-bonaccorsi,b-b-l-agrifoglio-dell-etna-aci-bonaccorsi,true
high,Aci Bonaccorsi,B&B La Casetta,349 081 8179,http://www.beblacasetta.com/,"Via Francesco Crispi, 40, 95020 Aci Bonaccorsi CT",https://maps.google.com/?cid=7945675539781980667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-la-casetta-aci-bonaccorsi,b-b-la-casetta-aci-bonaccorsi,true
high,Aci Bonaccorsi,Bed and Breakfast Terra e Stelle,347 532 3383,http://www.terraestelle.it/,"Via Francesco Riso, 45, 95025 Aci Sant'Antonio CT",https://maps.google.com/?cid=6215990942009077935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-and-breakfast-terra-e-stelle-aci-bonaccorsi,bed-and-breakfast-terra-e-stelle-aci-bonaccorsi,true
high,Aci Bonaccorsi,Il Tiglio,349 242 1411,http://www.iltigliocasavacanze.it/,"Via Petrone, 55, 95029 Viagrande CT",https://maps.google.com/?cid=11485604794656810155&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/il-tiglio-aci-bonaccorsi,il-tiglio-aci-bonaccorsi,true
high,Aci Bonaccorsi,Locanda Sant'Antonio,392 649 8316,https://locandasantantonio.com/,"Piazza Maggiore, 29, 95025 Aci Sant'Antonio CT",https://maps.google.com/?cid=231890236457516425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/locanda-sant-antonio-aci-bonaccorsi,locanda-sant-antonio-aci-bonaccorsi,true
high,Aci Bonaccorsi,Profumi di Aci - Boutique B&B,347 999 0385,https://www.profumidiaci.it/,"Via Nizzeti, 203, 95022 Nizzeti CT",https://maps.google.com/?cid=10990835990032785741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/profumi-di-aci-boutique-b-b-aci-bonaccorsi,profumi-di-aci-boutique-b-b-aci-bonaccorsi,true
high,Aci Bonaccorsi,Zaffiro Lavico rooms Etna nature sea,320 794 2341,http://www.zaffirolavico.it/,"Via Giuseppe Ungaretti, 7/D, 95025 Aci Sant'Antonio CT",https://maps.google.com/?cid=16508821520425833085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/zaffiro-lavico-rooms-etna-nature-sea-aci-bonaccorsi,zaffiro-lavico-rooms-etna-nature-sea-aci-bonaccorsi,true
high,Aci Castello,b&b Borgo Marinaro,347 512 0357,http://www.bbborgomarinaro.com/,"Via Volturno, 4, 95021 Aci Castello CT",https://maps.google.com/?cid=17191667672581501023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-borgo-marinaro-aci-castello,b-b-borgo-marinaro-aci-castello,true
high,Aci Castello,B&B Brezza di Mare,345 920 2615,https://bandbbrezzadimareacicastello.top/,"Via Livorno, 63, 95021 Aci Castello CT",https://maps.google.com/?cid=547546451294660045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-brezza-di-mare-aci-castello,b-b-brezza-di-mare-aci-castello,true
high,Aci Castello,B&B Stella Marina,340 815 7437,http://www.stellamarinaweb.com/,"Via Litteri, 48, 95021 Aci Trezza CT",https://maps.google.com/?cid=14367573695958110123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-stella-marina-aci-castello,b-b-stella-marina-aci-castello,true
high,Aci Castello,Four Points by Sheraton Catania,095 711 4111,https://www.marriott.com/en-us/hotels/ctasi-four-points-catania-hotel-and-conference-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"Via Antonello Da Messina 45 Aci Castello, 95021 Catania, CT",https://maps.google.com/?cid=5166330216941891735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/four-points-by-sheraton-catania-aci-castello,four-points-by-sheraton-catania-aci-castello,true
high,Aci Castello,GRAND HOTEL FARAGLIONI,095 277463,https://linktr.ee/grandhotelfaraglioni,"Via Lungomare Dei Ciclopi, 115, 95021 Aci Castello CT",https://maps.google.com/?cid=7478831311839296345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/grand-hotel-faraglioni-aci-castello,grand-hotel-faraglioni-aci-castello,true
high,Aci Castello,La Scogliera In - Bed & Breakfast,340 419 4109,https://lascoglierain.it/,"Via Domenico Tempio, 8, 95021 Aci Castello CT",https://maps.google.com/?cid=16307458946171426627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-scogliera-in-bed-breakfast-aci-castello,la-scogliera-in-bed-breakfast-aci-castello,true
high,Aci Castello,La Terrazza sul Mare,339 735 8585,https://www.hotelscheck-in.com/la-terrazza-dei-normanni-catania/it/,"Via Fornace, 20, 95021 Aci Castello CT",https://maps.google.com/?cid=9082917751252721151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-terrazza-sul-mare-aci-castello,la-terrazza-sul-mare-aci-castello,true
high,Aci Catena,Best Western Hotel Santa Caterina,095 763 3735,http://www.santacaterinahotel.com/,"Via Santa Caterina, 42B, 95024 Acireale CT",https://maps.google.com/?cid=10115876997634289230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/best-western-hotel-santa-caterina-aci-catena,best-western-hotel-santa-caterina-aci-catena,true
high,Aci Catena,CASA VACANZE SOLE DELLE ACI,320 444 1230,http://appartamenti-sole-delle-aci.italianeisole.it/,"Via Dante Alighieri, 30, 95025 Aci Sant'Antonio CT",https://maps.google.com/?cid=6848875595385686446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-vacanze-sole-delle-aci-aci-catena,casa-vacanze-sole-delle-aci-aci-catena,true
high,Aci Sant'Antonio,Villa Delle Palme,095 711 6549,http://www.villadellepalme.it/,"Via Livorno, 143, 95026 Aci Castello CT",https://maps.google.com/?cid=9568995328746158465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/villa-delle-palme-aci-sant-antonio,villa-delle-palme-aci-sant-antonio,true
high,Acireale,B&B ComeinSicily - Corte dei Limoni - Charming & Relaxing Luxury Hotel,334 134 0584,http://mansion-house-lemon-court.italianeisole.it/,"Via Monsignor Genuardi, 32, 95024 Acireale CT",https://maps.google.com/?cid=10734483118386088681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-comeinsicily-corte-dei-limoni-charming-relax-acireale,b-b-comeinsicily-corte-dei-limoni-charming-relax-acireale,true
high,Acireale,B&B THE ARTISTS ACIREALE,349 625 1643,https://the-artists.bedsandhotels.com/,"Via Romeo, 40, 95024 Acireale CT",https://maps.google.com/?cid=9013580644759278411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-the-artists-acireale-acireale,b-b-the-artists-acireale-acireale,true
high,Acireale,baroque B&B,392 970 7856,http://acireale.com.es/,"P.za Duomo, 95024 Acireale CT",https://maps.google.com/?cid=12969130585158022843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/baroque-b-b-acireale,baroque-b-b-acireale,true
high,Acireale,Hotel Capomulini Dimora Storica,095 877512,http://www.hotelcapomulini.com/,"Via Capomulini, 32, 95024 Acireale CT",https://maps.google.com/?cid=4105114523016822988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-capomulini-dimora-storica-acireale,hotel-capomulini-dimora-storica-acireale,true
high,Acireale,Palazzo Giovanni Bed and Breakfast,347 514 2480,https://www.palazzogiovanni.it/,"Via XXI Aprile, 103, 95024 Acireale CT",https://maps.google.com/?cid=17646497128082213716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/palazzo-giovanni-bed-and-breakfast-acireale,palazzo-giovanni-bed-and-breakfast-acireale,true
high,Acireale,Villa Feluchia B&B,347 531 8132,http://www.villafeluchia.it/,"Via Collegio Fiandaca, 44/A, 95024 Acireale CT",https://maps.google.com/?cid=15924028223723162782&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/villa-feluchia-b-b-acireale,villa-feluchia-b-b-acireale,true
high,Acquafondata,B&B hotel La Villa,347 610 0470,http://www.lavillapozzilli.it/,"Traversa1, Via Atinense, 9/11, 86077 Pozzilli IS",https://maps.google.com/?cid=3480391835442470672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-hotel-la-villa-acquafondata,b-b-hotel-la-villa-acquafondata,true
high,Acquafondata,b&b Il Sorriso,348 372 7679,https://hotel-stays.eu/b-amp-b-il-sorriso-pozzilli-italy,"D.Alighieri, 6 Piano terra, 86077 Pozzilli IS",https://maps.google.com/?cid=4216363487741572852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-il-sorriso-acquafondata,b-b-il-sorriso-acquafondata,true
high,Acquafondata,B&B L'EDEN,388 735 4450,http://www.bbleden.it/,"Via Sant'Angelo, 13, 03043 Cassino FR",https://maps.google.com/?cid=6545022518305944533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-l-eden-acquafondata,b-b-l-eden-acquafondata,true
